tick,strategy,count,freq,mean_energy,mean_skill,mean_iq,mean_era,max_era
500,cultural,22,0.0074,54.910,0.0666,0.4880,0.000,0
500,asocial,2969,0.9926,34.175,0.0008,0.4828,0.000,0
1000,cultural,22,0.0073,51.301,0.0769,0.4880,0.000,0
1000,asocial,2975,0.9927,42.073,0.0044,0.4729,0.000,0
1500,cultural,21,0.0070,50.080,0.2374,0.4875,0.000,0
1500,asocial,2978,0.9930,48.924,0.0169,0.4674,0.000,0
2000,cultural,16,0.0053,51.329,0.2839,0.4984,0.000,0
2000,asocial,2983,0.9947,58.469,0.0236,0.4660,0.000,0
2500,cultural,22,0.0073,34.087,0.2865,0.5033,0.000,0
2500,asocial,2975,0.9927,61.948,0.0248,0.4623,0.000,0
